datetime,value
2019-07-05,145.5682298955316
2019-07-06,19.04676668727829
2019-07-07,8.20125622416767
2019-07-08,53.33257395775702
2019-07-09,51.774497998502945
2019-07-10,96.52748397175124
2019-07-11,74.47847170241157
2019-07-12,69.80831190809386
2019-07-13,9.930191688091906
2019-07-14,16.3374231132229
2019-07-15,29.676668727828947
2019-07-16,40.12757509682039
2019-07-17,41.61649363751749
2019-07-18,51.30260031893774
2019-07-19,45.69271324893416
2019-07-20,10.381748950434472
2019-07-21,11.333680476453932
2019-07-22,48.99599700589059
2019-07-23,52.311485013180594
2019-07-24,53.967194975103325
2019-07-25,49.813681778240635
2019-07-26,66.59045790347251
2019-07-27,5.715657239561298
2019-07-28,10.40208936765711
2019-07-29,45.73339408337944
2019-07-30,34.78618153415563
2019-07-31,34.68854753148697
