datetime,value
2021-05-18,10248373083.45
2021-05-19,15849709378.85
2021-05-20,6642965877.8
2021-05-21,3856620290.3
2021-05-24,2405427829.45
2021-05-25,1986310519.8
2021-05-26,8034090627.05
2021-05-27,9142050479.55
2021-05-28,2619067887.5
2021-05-31,1899605032.3
2021-06-01,4992632809.05
2021-06-02,2961136208.3
2021-06-03,2977639544.6
2021-06-04,3824352047.4
2021-06-07,1607867872.6
2021-06-08,3818549779.65
2021-06-09,3942199468.4
2021-06-10,2592656377.25
2021-06-11,2318222535.95
2021-06-14,1537333909.4
2021-06-15,2838516784.8
2021-06-16,3503729000.6
2021-06-17,2930300662.15
2021-06-18,3509611042.7
2021-06-21,2811766050.0
2021-06-22,1880762297.45
2021-06-23,1390231461.45
2021-06-24,2551546964.05
2021-06-25,1061956677.4
2021-06-28,2842800382.0
2021-06-29,2541964951.8
2021-06-30,3648421831.1
2021-07-01,1970532578.5
2021-07-02,1069111892.0
2021-07-05,3268434049.0
2021-07-06,3093586080.4
2021-07-07,2398787534.6
2021-07-08,2208651135.05
2021-07-09,1672078669.6
2021-07-12,1519851915.35
2021-07-13,1778965278.0
2021-07-14,1864525244.45
2021-07-15,1811872666.15
2021-07-16,1597211476.15
2021-07-19,2932712183.75
2021-07-20,1699677778.8
2021-07-21,1146940930.55
2021-07-22,1387944055.15
2021-07-23,1163916471.75
2021-07-26,1515899690.6
2021-07-27,2200690126.95
2021-07-28,2940207080.0
2021-07-29,2846377919.85
2021-07-30,3779175878.05
2021-08-02,2646319673.95
2021-08-03,1649107671.85
2021-08-04,1342023567.95
2021-08-05,2017976083.8
2021-08-06,2239106824.3
2021-08-09,3044290702.4
2021-08-10,3021444977.3
2021-08-11,3563310969.25
2021-08-12,3113276678.2
2021-08-13,1799480462.2
2021-08-16,1608723687.35
2021-08-17,2734508252.8
2021-08-18,1901672213.05
2021-08-19,3340623752.8
2021-08-20,2216372271.3
2021-08-23,1136798183.45
2021-08-24,1779632922.95
2021-08-25,1312060684.9
2021-08-26,1524683433.85
2021-08-27,1646892572.05
2021-08-30,2638910737.4
2021-08-31,3801609232.2
2021-09-01,2075353378.4
2021-09-02,1975785228.2
2021-09-03,2266461594.35
2021-09-06,3652830285.35
2021-09-07,2946606518.7
2021-09-08,2697522070.75
2021-09-09,2487700407.7
2021-09-10,1890961256.85
2021-09-13,1595780937.5
2021-09-14,2347249085.25
2021-09-15,2963105845.1
2021-09-16,2121370123.1
2021-09-17,1913043185.55
2021-09-20,2356121289.55
2021-09-21,2130111401.55
2021-09-22,2260040787.6
2021-09-23,1940599270.5
2021-09-24,1273580600.75
2021-09-27,2213902578.55
2021-09-28,4094243730.45
2021-09-29,1822860673.0
2021-09-30,3648927742.25
2021-10-01,1594263977.5
2021-10-04,3342237502.8
2021-10-05,4911209508.4
2021-10-06,6851171879.5
2021-10-07,4021611274.0
2021-10-08,2864562794.95
2021-10-11,6626453686.25
2021-10-12,2919702497.25
2021-10-13,3236772282.45
2021-10-14,3782918206.0
2021-10-15,1876064408.05
2021-10-18,1591110388.4
2021-10-19,5795499754.1
2021-10-20,3940248505.75
2021-10-21,4014427708.25
2021-10-22,3636828011.0
2021-10-25,3549596305.95
2021-10-26,3180904368.45
2021-10-27,3071878022.5
2021-10-28,4124895069.3
2021-10-29,4921929489.9
2021-11-01,3125247382.5
2021-11-02,2982471140.55
2021-11-03,2506200200.55
2021-11-05,1671461324.6
2021-11-08,2479731680.35
2021-11-09,3264522754.25
2021-11-10,3720917569.6
2021-11-11,3778713917.55
2021-11-12,4655346068.25
2021-11-15,4512739892.15
2021-11-16,2666657564.2
2021-11-17,1934203691.55
2021-11-18,4577417589.9
2021-11-19,6537931616.5
2021-11-22,5990495091.15
2021-11-23,5166851309.6
2021-11-24,2380568209.65
2021-11-25,1688420490.6
2021-11-26,4165978155.35
2021-11-29,4090176464.15
2021-11-30,4062546773.9
2021-12-01,3560126070.8
2021-12-02,3058427096.65
2021-12-03,2001294527.8
2021-12-06,2135695988.15
2021-12-07,3185765115.35
2021-12-08,3070897770.55
2021-12-09,2447684957.95
2021-12-10,3393633545.15
2021-12-13,6236575630.75
2021-12-14,6599408361.9
2021-12-15,2700013673.05
2021-12-16,4051321227.25
2021-12-17,3031551773.75
2021-12-20,3037271775.65
2021-12-21,2622724621.05
2021-12-22,2834375599.25
2021-12-23,1794917514.8
2021-12-24,1639873763.25
2021-12-27,2245508739.1
2021-12-28,2349541245.95
2021-12-29,1358287594.6
2021-12-30,1481475346.5
